	BFH12_S130	BH09_S83	BFH35_S153	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	BFH15_S133	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	BFH6_S125	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH34.B_S99	BH34.A_S98	BH06_S81	BSE79_S120	BH20_S88	BFH17_S135	BH31_S95	BH11_S85	BFH36_S154	BH22_S89	BFH38.B_S157	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	BH33_S97	BH32_S96	BFH13_S131	BFH4_S124	BFH10_S128	BFH39_S158	BFH19_S137	BH37_S102	FH8_S169	BH04_S79	BH25_S91	BH01_S76	BFH23_S141	BH58_S113	BFH38.A_S156	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	FH7_S168	BFH16_S134	FH4_S165	BH02_S77	BH29_S93	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	BH24_S90	BH49_S110	BFH30_S148
OXA-207_ARO:3001485_AFK28473.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
almG_ARO:3004364_AAF94731.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tet(56)_ARO:3004603_ARB93503.1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetB(46)_ARO:3004033_AET10445.1	0	0	1	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	8	0	2	0	0	2	0	2	0	0	1	3	0	0	0	0	10	0	0	0	0	0	9	0	0	0	0	0	15	0	0	17	0	0	1	0	0	5	0	0	0	0	3	0	28	0	1	0	0	0	0	5	0	0	1	0	0	3	0	0	0	0	0	0	0	1	16	1	0	0	1	6
CTX-M-25_ARO:3001887_AAM70498.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agrobacterium_ARO:3004451_AAA22081.1	0	1	7	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4	2	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2
tetT_ARO:3000193_AAF01499.1	0	0	10	0	1	0	29	10	0	4	0	3	2	9	0	22	19	0	0	0	0	0	1	0	14	6	5	2	0	1	2	2	0	3	0	141	5	4	3	2	80	8	0	0	0	3	247	0	1	6	1	2	212	4	2	3	0	1	0	0	0	191	0	1	4	21	18	0	24	2	2	1	0	5	0	11	1	29	2	34	0	0	50	5	0	1	1	0	2	0	11	22	1	0	5	75
Klebsiella_ARO:3004583_BAH63252.1	0	14	16	0	1	0	1	36	0	6	15	0	3	77	2	3	4	0	2	0	0	0	1	1	27	0	2	0	0	0	0	2	0	7	4	4	0	0	39	5	13	0	2	12	0	1	3	1	0	0	1	0	35	107	0	15	0	1	1	0	0	1	0	0	0	0	1	0	6	8	9	0	0	0	0	3	0	1	27	1	15	39	6	2	0	1	1	2	0	38	0	0	0	0	1	48
OXA-436_ARO:3003128_ARX76025.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
erm45_ARO:3004595_CEJ95855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
APH(3')-IIc_ARO:3002646_ADQ43421.1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vanSO_ARO:3002941_AHA41504.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	1	0	0	0	0
mphB_ARO:3000318_AAG57600.1	0	0	0	0	1	0	0	19	1	0	0	0	2	8	2	0	0	0	0	0	0	0	1	0	3	2	2	0	0	1	0	0	1	1	0	7	0	0	0	1	11	0	0	0	0	4	11	2	0	0	0	0	42	22	0	8	0	4	0	0	2	8	0	0	0	0	1	0	0	4	8	0	0	0	0	0	0	1	22	3	0	0	0	1	4	1	0	0	0	19	2	1	0	0	0	49
catS_ARO:3002688_CAA52904.1	0	0	0	0	1	0	3	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	1	0	3	2	1	0	1	0	1	0	0	0	0	1	0	0	1	0	5	0	0	0	0	0	3	0	0	0	0	0	4	0	0	19	0	0	0	0	0	1	0	0	0	1	3	0	1	0	0	0	0	2	0	3	0	5	13	1	0	0	1	2	0	0	0	0	1	0	1	1	0	3	2	3
macA_ARO:3000533_AAV85981.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FusF_ARO:3004663_AVL76727.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
dfrB6_ARO:3003023_ADO00942.1	0	1	1	1	0	0	0	0	0	0	0	6	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1
vanXB_ARO:3002950_AAB05628.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	12	0	0	3	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0
vanWG_ARO:3002965_ABA71730.1	0	0	0	0	0	0	0	29	0	1	0	0	1	10	0	0	0	0	0	0	1	1	0	0	2	0	1	1	0	33	0	2	0	2	8	8	0	0	1	0	17	1	0	0	0	0	11	0	1	0	5	0	23	0	0	8	0	1	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	9	6	0	0	0	0	0	0	2	0	0	0	0	4	0	1	6	0	13
APH(6)-Ib_ARO:3002658_CAA29136.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-485_ARO:3003642_KSG40284.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mphN_ARO:3004542_AHE40505.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
DHA-12_ARO:3002143_CDL68900.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella_ARO:3004580_BAH63251.1	0	71	25	0	2	0	1	33	2	2	74	1	5	94	3	2	2	0	1	0	0	0	0	0	26	3	6	2	0	3	0	3	0	2	3	3	0	1	52	3	14	0	0	10	0	1	8	1	0	0	2	0	77	192	0	15	0	4	1	0	2	3	0	0	2	0	0	0	9	10	16	0	1	0	0	1	0	6	25	2	16	52	3	0	3	2	1	2	0	56	2	0	0	0	6	50
pp-flo_ARO:3002812_BAA07072.1	105	5	78	26	71	7	142	157	101	10	37	208	124	10	29	87	119	100	13	0	23	12	46	0	26	87	76	5	1	1	26	51	0	128	0	101	21	13	0	229	87	23	2	10	45	108	57	23	126	23	10	11	229	81	49	17	0	2	12	115	5	140	2	0	68	18	6	1	107	90	264	0	10	24	0	0	1	255	8	77	9	81	112	43	8	5	51	27	61	36	19	15	48	1	113	55
AAC(6')-Iaj_ARO:3003677_BAM46120.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
opmD_ARO:3000809_AAG07595.1	0	1	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
mdtE_ARO:3000795_BAE77781.1	0	0	12	0	3	2	22	150	13	31	3	0	35	43	18	2	11	1	4	0	0	0	1	0	77	18	29	5	0	8	2	9	0	7	13	33	0	5	274	6	89	3	3	2	3	4	87	4	1	0	0	1	325	377	2	235	0	39	0	0	2	31	1	0	0	9	8	1	4	23	108	2	7	3	1	1	2	77	388	19	49	2	1	12	4	1	9	13	0	116	30	2	0	2	6	435
Staphylococcus_ARO:3004457_AAA26615.1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	17	0	1	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	32	1	0	0	0	0	4	0	0	0	0	0	0	0	1	1
floR_ARO:3002705_AAG16656.1	14	1	36	12	20	3	44	72	12	9	14	43	15	2	5	15	47	11	1	0	8	4	15	0	4	15	8	4	0	0	9	7	0	53	0	48	4	3	0	93	36	5	3	1	16	21	21	1	41	3	0	11	52	46	10	7	0	0	1	36	2	51	1	0	9	6	4	0	46	19	118	0	6	5	0	0	1	146	5	25	11	41	24	4	0	1	18	3	12	15	5	2	3	0	12	29
CMY-65_ARO:3002078_AEI52842.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oqxB_ARO:3003923_AAP43110.2	2	24	206	9	10	3	15	325	11	84	64	6	21	1428	13	44	26	8	22	2	6	4	7	1	324	28	23	15	1	2	4	24	8	92	15	18	2	42	163	25	166	3	6	132	7	4	36	17	73	1	21	2	522	2972	2	74	7	3	40	9	6	9	7	6	1	2	11	0	99	202	23	0	3	3	2	26	1	73	78	10	114	725	43	8	11	8	20	12	1	586	107	12	1	1	21	379
iri_ARO:3002884_AAB41059.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OXA-360_ARO:3001547_AGZ83156.1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
erm(46)_ARO:3004596_AJF36617.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
catB3_ARO:3002676_AFQ93498.1	44	360	697	22	167	157	311	381	45	0	312	28	129	487	153	349	110	92	153	3	289	14	17	4	46	453	396	10	2	2	5	115	4	181	2	355	1605	79	3	85	272	157	123	182	65	120	189	66	166	15	33	74	508	1843	113	5	1	11	168	199	135	458	47	0	18	45	21	2	975	114	205	17	31	803	2	17	3	565	4	116	71	657	329	89	227	55	138	386	130	221	30	19	120	4	427	667
dfrA10_ARO:3003011_AHG97174.1	0	0	0	3	2	18	2	6	0	0	1	1	314	212	0	15	0	30	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	2	1	1	113	8	0	0	200	1	2	0	0	0	1	0	0	0	0	2	0	0	0	1	8	1	0	0	0	0	0	1	0	384	3	2	10	0	8	0	0	0	4	1	0	18	234	18	0	6	2	4	898	2	4	1	0	0	0	29	14
SHV-6_ARO:3001065_CAA71948.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
vgaE_ARO:3002833_CBY88983.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMY-71_ARO:3002084_AFK08538.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ErmG_ARO:3000522_AAC37034.1	22	1	10	1	32	3	115	6	3	8	0	6	6	4	154	23	4	11	23	0	5	2	2	0	22	65	60	4	2	2	0	56	0	1	0	24	1	15	19	1	62	52	61	0	47	83	92	19	2	35	6	76	83	2	25	51	0	1	0	1	55	39	2	0	162	35	104	0	45	3	5	0	35	3	0	0	0	144	42	40	8	0	21	207	74	6	39	5	52	0	12	23	101	0	13	87
PDC-8_ARO:3002507_ACQ82813.1	0	0	21	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	102	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IMP-51_ARO:3003659_BAQ56016.1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	1	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	4	0	0	0	0	0	0	51	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2
IMI-3_ARO:3001860_ACX71212.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACT-3_ARO:3001823_ABL67017.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-299_ARO:3001754_ENV82218.1	0	0	0	0	0	0	0	0	0	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	18	0	0	3	0	22	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
CTX-M-39_ARO:3001901_AAX54694.1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-488_ARO:3003645_TKV86805.1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oqxA_ARO:3003922_AAP43109.1	0	0	56	3	0	1	2	114	0	19	0	2	18	610	4	13	8	0	6	0	1	1	0	0	59	9	6	3	0	0	1	7	1	10	5	2	1	9	49	6	60	2	1	57	0	3	11	9	0	1	11	2	182	719	1	18	0	0	10	0	3	4	3	0	0	0	1	0	27	55	5	1	0	2	0	5	0	21	22	2	36	274	22	2	3	5	2	4	0	222	28	5	1	0	5	167
mdsC_ARO:3000791_AAL19304.1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIR-12_ARO:3002177_AIT76116.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	3	0	0	0	0	2
CMY-81_ARO:3002094_AFK73452.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THIN-B_ARO:3000851_CAC33832.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHV-42_ARO:3001100_AAN04884.1	0	0	2	0	0	1	1	8	0	0	0	0	0	14	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	4	0	9	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	1	5	0	0	5	0	26	0	0	0	0	4	0	0	0	0	3	2
CMY-66_ARO:3002079_AEZ49849.1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RbpA_ARO:3000245_ADV91011.1	0	0	13	24	0	1	5	0	1	2	1	0	1	0	7	0	1	3	0	0	2	0	143	0	1	4	0	0	0	0	0	0	2	2	0	0	1	2	0	1	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	9	0	0	1	0	1	3	2	0	0	4	0	10	2	2	0	6	7	0	2	0	33	0	0	1	0	1	0	0	0	3	0	0	1	3	0	0	0	0	1
OKP-B-9_ARO:3002442_CAJ19618.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEM-125_ARO:3000987_AAT46414.1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
hp1181_ARO:3003964_AAD08227.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXY-1-2_ARO:3002390_CAI43413.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_ARO:3004611_CBJ02047.1	0	0	11	1	2	0	20	67	3	4	1	0	21	30	8	1	8	4	0	0	0	1	1	0	23	10	12	4	1	9	0	7	0	0	10	14	1	2	19	14	64	0	2	1	0	2	33	4	1	1	0	0	199	279	2	35	0	31	1	0	0	24	0	0	0	0	4	0	1	13	109	0	0	0	0	0	0	28	70	7	6	0	1	7	5	1	12	6	3	90	13	0	1	3	3	230
OXA-243_ARO:3001610_AFQ90085.1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
