"Class"	"Cluster_name"	"Gene"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-170_1_HM488991"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-171_1_HM488992"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-172_1_HM113558"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-173_1_HM113559"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-174_1_HM113560"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-175_1_HM113561"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-176_1_HM113562"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-177_1_HM113563"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-178_1_HM113564"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-179_1_HM570035"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-180_1_HM570036"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-181_1_CM004561"
"Betalactam"	"blaOXA-143_1_clust"	"blaOXA-182_1_HM640278"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-183_1_HQ111474"
"Betalactam"	"blaOXA-470_1_clust"	"blaOXA-192_1_JF273470"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-194_1_HQ425492"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-195_1_HQ425493"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-196_1_HQ425494"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-197_1_HQ425495"
"Betalactam"	"blaOXA-198_1"	"blaOXA-198_1_HQ634775"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-199_1_JN704570"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-200_1_HQ734811"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-201_1_HQ734812"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-202_1_HQ734813"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-203_1_HQ998857"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-204_1_KP027885"
"Betalactam"	"blaOXA-46_1_clust"	"blaOXA-205_1_JF800667"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-206_1_AB634250"
"Betalactam"	"blaOXA-437_1_clust"	"blaOXA-207_1_LLFS01000355"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-208_1_KF305665"
"Betalactam"	"blaOXA-209_1"	"blaOXA-209_1_JF268688"
"Betalactam"	"blaOXA-415_1_clust"	"blaOXA-210_1_JF795487"
"Betalactam"	"blaOXA-280_1_clust"	"blaOXA-211_1_JN861779"
"Betalactam"	"blaOXA-280_1_clust"	"blaOXA-212_1_JN861780"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-213_1_JN861781"
"Betalactam"	"blaOXA-214_1_clust"	"blaOXA-214_1_JN861782"
"Betalactam"	"blaOXA-214_1_clust"	"blaOXA-215_1_JN861783"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-216_1_FR865168"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-217_1_JN603240"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-219_1_JN215211"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-223_1_JN248564"
"Betalactam"	"blaOXA-392_1_clust"	"blaOXA-224_1_JN412067"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-225_1_JN638887"
"Betalactam"	"blaOXA-415_1_clust"	"blaOXA-226_1_FJ617207"
"Betalactam"	"blaOXA-418_1_clust"	"blaOXA-228_1_JQ422053"
"Betalactam"	"blaOXA-418_1_clust"	"blaOXA-229_1_JQ422052"
"Betalactam"	"blaOXA-418_1_clust"	"blaOXA-230_1_JQ422054"
"Betalactam"	"blaOXA-143_1_clust"	"blaOXA-231_1_JQ326200"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-232_1_JX423831"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-233_1_KJ657570"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-234_1_NG_050607"
"Betalactam"	"blaOXA-537_1_clust"	"blaOXA-235_1_JQ820240"
"Betalactam"	"blaOXA-537_1_clust"	"blaOXA-236_1_JQ820242"
"Betalactam"	"blaOXA-537_1_clust"	"blaOXA-237_1_JQ820241"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-239_1_JQ837239"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-240_1_JX089628"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-241_1_JX025021"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-242_1_JX025022"
"Betalactam"	"blaOXA-457_1_clust"	"blaOXA-243_1_AFRQ01000031"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-244_1_KP659189"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-245_1_JX438001"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-247_1_JX893517"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-248_1_HE963769"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-249_1_HE963770"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-250_1_HE963771"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-251_1_JN118546"
"Betalactam"	"blaOXA-143_1_clust"	"blaOXA-253_1_KC479324"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-254_1_AB781687"
"Betalactam"	"blaOXA-143_1_clust"	"blaOXA-255_1_KC479325"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-256_1_HE616889"
"Betalactam"	"blaOXA-418_1_clust"	"blaOXA-257_1_KC567681"
"Betalactam"	"blaOXA-258_1"	"blaOXA-258_1_HE614014"
"Betalactam"	"blaOXA-537_1_clust"	"blaOXA-278_1_KC771279"
"Betalactam"	"blaOXA-280_1_clust"	"blaOXA-309_1_HF947514"
"Betalactam"	"blaOXA-392_1_clust"	"blaOXA-320_1_KF151169"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-322_1_KF203096"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-323_1_KF203097"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-324_1_KF203098"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-325_1_KF203099"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-326_1_KF203100"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-327_1_KF203101"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-328_1_KF203102"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-329_1_KF203103"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-330_1_KF203104"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-331_1_KF203105"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-332_1_KF203106"
"Betalactam"	"blaOXA-280_1_clust"	"blaOXA-333_1_KF203107"
"Betalactam"	"blaOXA-280_1_clust"	"blaOXA-334_1_KF203108"
"Betalactam"	"blaOXA-496_1_clust"	"blaOXA-335_1_KF203109"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-348_1_KF297577"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-349_1_KF297578"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-350_1_KF297579"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-351_1_KF297580"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-352_1_KF297581"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-353_1_KF297582"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-354_1_KF297583"
"Betalactam"	"blaOXA-418_1_clust"	"blaOXA-355_1_KF297584"
"Betalactam"	"blaOXA-418_1_clust"	"blaOXA-356_1_KF297585"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-357_1_KF421160"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-358_1_KF421161"
"Betalactam"	"blaOXA-213_1_clust"	"blaOXA-359_1_KF421162"
"Betalactam"	"blaOXA-537_1_clust"	"blaOXA-360_1_KF421163"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-371_1_AB871653"
"Betalactam"	"blaOXA-372_1"	"blaOXA-372_1_KJ746496"
"Betalactam"	"blaOXY-1-1_1_clust"	"blaOXY-1-1_1_Z30177"
"Betalactam"	"blaOXY-1-1_1_clust"	"blaOXY-1-2_2_AJ871864"
"Betalactam"	"blaOXY-1-1_1_clust"	"blaOXY-1-3_3_AY077482"
"Betalactam"	"blaOXY-1-1_1_clust"	"blaOXY-1-4_4_AY077483"
"Betalactam"	"blaOXY-1-1_1_clust"	"blaOXY-1-5_5_AY077486"
"Betalactam"	"blaOXY-1-1_1_clust"	"blaOXY-1-6_6_Y17715"
"Betalactam"	"blaOXY-1-1_1_clust"	"blaOXY-1-7_7_M27459"
"Betalactam"	"blaOXY-2-1_1_clust"	"blaOXY-2-1_1_AJ871866"
"Betalactam"	"blaOXY-2-1_1_clust"	"blaOXY-2-2_2_AJ871867"
"Betalactam"	"blaOXY-2-1_1_clust"	"blaOXY-2-3_3_AY077488"
"Betalactam"	"blaOXY-2-1_1_clust"	"blaOXY-2-4_4_Y17714"
"Betalactam"	"blaOXY-2-1_1_clust"	"blaOXY-2-5_5_AY077487"
"Betalactam"	"blaOXY-2-1_1_clust"	"blaOXY-2-6_6_AY077485"
"Betalactam"	"blaOXY-2-1_1_clust"	"blaOXY-2-7_7_Z49084"
"Betalactam"	"blaOXY-2-1_1_clust"	"blaOXY-2-8_8_AY055205"
"Betalactam"	"blaOXY-2-1_1_clust"	"blaOXY-2-9_9_FJ785625"
"Betalactam"	"blaOXY-2-1_1_clust"	"blaOXY-2-10_10_FJ785626"
"Betalactam"	"blaOXY-3-1_1"	"blaOXY-3-1_1_AF491278"
"Betalactam"	"blaOXY-1-1_1_clust"	"blaOXY-4-1_1_AY077481"
"Betalactam"	"blaOXY-1-1_1_clust"	"blaOXY-5-1_1_AJ871868"
"Betalactam"	"blaOXY-1-1_1_clust"	"blaOXY-5-2_2_AJ871871"
"Betalactam"	"blaOXY-1-1_1_clust"	"blaOXY-6-1_1_AJ871873"
"Betalactam"	"blaOXY-1-1_1_clust"	"blaOXY-6-2_2_AJ871875"
"Betalactam"	"blaOXY-1-1_1_clust"	"blaOXY-6-3_3_AJ871876"
"Betalactam"	"blaOXY-1-1_1_clust"	"blaOXY-6-4_4_AJ871877"
"Betalactam"	"blaPAO_1_clust"	"blaPAO_1_AY083595"
"Betalactam"	"blaPAO_1_clust"	"blaPAO_2_FJ666065"
"Betalactam"	"blaPAO_1_clust"	"blaPAO_3_FJ666073"
"Betalactam"	"blaPAO_1_clust"	"blaPAO_4_AY083592"
"Betalactam"	"blaPER-1_1_clust"	"blaPER-1_1_GU944725"
"Betalactam"	"blaPER-2_1"	"blaPER-2_1_X93314"
"Betalactam"	"blaPER-1_1_clust"	"blaPER-3_1_AY740681"
"Betalactam"	"blaPER-1_1_clust"	"blaPER-4_1_EU748544"
"Betalactam"	"blaPER-1_1_clust"	"blaPER-5_1_FJ627180"
"Betalactam"	"blaPER-6_1"	"blaPER-6_1_GQ396303"
"Betalactam"	"blaPER-1_1_clust"	"blaPER-7_1_HQ713678"
"Betalactam"	"blaRAHN-1_1_clust"	"blaRAHN-1_1_GU645205"
"Betalactam"	"blaRAHN-1_1_clust"	"blaRAHN-1_2_AF338038"
"Betalactam"	"blaRAHN-2_2"	"blaRAHN-2_2_HM114350"
"Betalactam"	"blaROB-1_1_clust"	"blaROB-1_1_DQ840517"
"Betalactam"	"blaROB-1_1_clust"	"blaROB-1_2_AF022114"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-2a_1_X98102"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-5_1_X55640"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-7_1_U20270"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-8_1_U92041"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-13_1_AF164577"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-14_1_AF226622"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-15_1_AJ011428"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-16_1_AF072684"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-18_1_AF132290"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-24_1_AB023477"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-25_1_AF208796"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-26_1_AF227204"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-27_1_AF293345"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-28_1_AF299299"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-29_1_AF301532"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-30_1_AY661885"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-31_1_AY277255"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-33_1_AY037779"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-34_1_AY036620"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-35_1_AY070258"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-36_1_AF467947"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-37_1_AF467948"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-40_1_AF535128"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-41_1_AF535129"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-43_1_AY065991"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-44_1_AY259119"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-45_1_AF547625"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-46_1_AY210887"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-48_1_AY263404"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-49_1_AY528718"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-50_1_AY288915"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-51_1_AY289548"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-52_1_HQ845196"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-55_1_DQ054528"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-56_1_EU586041"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-57_1_AY223863"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-59_1_AY790341"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-60_1_AB302939"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-61_1_AJ866284"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-62_1_AJ866285"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-63_1_EU342351"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-64_1_DQ174304"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-65_1_DQ174305"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-66_1_DQ174306"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-67_1_DQ174307"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-69_1_DQ174308"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-70_1_DQ013287"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-72_1_AM176547"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-73_1_AM176548"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-74_1_AM176549"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-75_1_AM176550"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-76_1_AM176551"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-77_1_EF373975"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-78_1_AM176553"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-79_1_AM176554"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-80_1_AM176555"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-81_1_AM176556"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-82_1_AM176557"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-85_1_DQ322460"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-86_1_DQ328802"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-89_1_DQ193536"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-92_1_DQ836922"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-93_1_EF373969"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-94_1_EF373970"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-95_1_EF373972"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-96_1_EF373971"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-97_1_EF373973"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-98_1_AM941844"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-99_1_AM941845"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-100_1_AM941846"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-101_1_EU155018"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-102_1_EU024485"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-103_1_EU032604"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-104_1_EU274581"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-105_1_FJ194944"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-106_1_AM922307"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-107_1_AM922308"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-108_1_AM922309"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-109_1_EU418913"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-110_1_HQ877615"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-120_1_JF812965"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-121_1_GQ428198"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-128_1_GU932590"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-129_1_GU827715"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-132_1_GU981741"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-133_1_AB551737"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-134_1_HM559945"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-135_1_HQ637576"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-137_1_HQ661363"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-141_1_JQ388884"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-142_1_JQ029959"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-143_1_JQ341060"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-144_1_JQ926986"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-145_1_JX013655"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-147_1_JX121114"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-148_1_JX121115"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-149_1_JX121116"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-150_1_JX121117"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-151_1_JX121118"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-152_1_JX121119"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-153_1_JX121120"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-154_1_JX121121"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-155_1_JX121122"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-156_1_JX121123"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-157_1_JX121124"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-158_1_JX121125"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-159_1_JX121126"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-160_1_JX121127"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-161_1_JX121128"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-162_1_JX121129"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-163_1_JX121130"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-164_1_HE981194"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-165_1_JX121131"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-168_1_JX870080"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-172_1_KF513177"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-173_1_KF513178"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-178_1_KF705209"
"Betalactam"	"blaSHV-100_1_clust"	"blaSHV-179_1_KF705208"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-1A_1_HM749966"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-1B_1_AY458016"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-1C_1_FJ560503"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-1D_1_AF188200"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-2_1_X54606"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-2_2_AJ251946"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-3_1_X64523"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-6_1_X57972"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-8_1_X65252"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-10_1_AF093512"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-11_1_AY874537"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-12_1_M88143"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-15_1_AM849805"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-16_1_X65254"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-17_1_Y14574"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-20_1_EU527189"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-21_1_Y17582"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-22_1_Y17583"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-24_1_GQ293500"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-28_1_U37195"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-29_1_DQ269440"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-30_1_AJ437107"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-33_1_GU371926"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-34_1_KC292503"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-43_1_U95363"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-45_1_X95401"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-47_1_Y10279"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-48_1_Y10280"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-49_1_Y10281"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-52C_2_EF141186"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-52B_1_AF027199"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-53_1_AF104441"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-54_1_AF104442"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-55_1_DQ286729"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-57_1_FJ405211"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-60_1_AF047171"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-63_1_AF332513"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-67_1_AF091113"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-68_1_AJ239002"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-70_1_AF188199"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-71_1_AF203816"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-72_1_AF157553"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-76_1_AF190694"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-77_1_AF190695"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-78_1_AF190693"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-79_1_AF190692"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-80_1_AF347054"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-81_1_AF427127"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-82_1_AF427128"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-83_1_AF427129"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-84_1_AF427130"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-85_1_AJ277414"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-86_1_AJ277415"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-87_1_AF250872"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-88_1_AY027590"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-90_1_AF351241"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-91_1_AB049569"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-92_1_AF143804"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-93_1_AJ318093"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-94_1_AJ318094"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-95_1_AJ308558"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-96_1_AY092401"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-97_1_AF397067"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-98_1_AF397068"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-99_1_AF397066"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-101_1_AF495873"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-102_1_AY040093"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-104_1_AF516719"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-105_1_AF516720"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-106_1_AY101578"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-107_1_AY101764"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-108_1_AF506748"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-109_1_AY628175"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-110_1_AY072920"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-111_1_AF468003"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-112_1_AY589493"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-113_1_AY589494"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-114_1_AY589495"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-115_1_AF535127"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-116_1_AY425988"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-120_1_AY243512"
